state,action,supervisor_action
11122211,right,down
11121212,right,right
11121212,right,right
11121212,right,right
11121212,right,right
11121212,right,right
11122112,right,right
11111212,left,down
11122112,left,left
11121212,left,left
11121212,left,left
11121212,left,left
11121212,left,left
11121212,left,left
11122211,down,down
12222211,right,right
12221212,right,right
12221112,right,right
12221112,right,right
12221112,right,right
12211112,right,right
12121212,down,right
12121211,down,right
12121211,down,right
12121211,right,right
12111212,down,down
12111212,down,left
12111222,left,left
12121222,left,left
11121222,left,left
11121222,left,left
11121222,left,left
11121222,left,left
12121221,left,left
12121211,down,down
12121111,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121111,right,up
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12121112,right,right
12111112,left,up
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
