state,action,supervisor_action
11122212,right,right
11121212,right,right
11121212,right,right
11122112,right,right
11111212,down,down
12111221,down,down
12111211,down,down
12111211,down,down
12111211,down,down
12111211,down,down
12111222,down,down
12111112,left,left
12121112,left,left
12121112,left,left
12121112,left,left
22121112,left,left
12121112,left,left
12121112,left,left
21121111,up,up
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
12111211,down,down
12121211,up,up
